ticker,company_name,sector,country,is_large_cap_benchmark,ESG_composite,financial_score,market_score,operational_score,risk_adjusted_score,value_score,growth_score,stability_score,pref_balanced,pref_esg_first,pref_financial_first,pref_balanced_with_market,pref_esg_first_with_market,pref_financial_first_with_market,rank
GNRC,Generac Holdlings Inc.,Industrials,US,False,48.871403246711374,27.622302558979936,44.52725801337105,49.55990121958037,49.62516693251847,50.7039624972795,27.35195179162183,30.911491591017167,27.36842105263158,37.521123098921095,24.15782024062279,27.640127388535035,37.426751592356695,25.022292993630575,288
KMX,CarMax Inc,Consumer Cyclical,US,False,51.58491642918456,24.498741337252827,50.621712810978465,62.39668045435121,27.462975469887915,70.3027093003959,20.603287883463285,28.47247316375542,27.167281260476035,43.081372676459125,21.245576786978063,28.834394904458602,43.429936305732475,25.171974522293,289
HAPPSTMNDS.NS,HAPPIEST MINDS TECHNO LTD,Technology,India,False,38.35160424672773,51.00063042247244,45.7246765264554,22.19906984786522,45.51603315214214,59.494159931988804,30.653828572194108,41.666515597685844,27.163928930606772,19.94670479656831,32.62208067940552,27.6687898089172,20.292993630573246,33.0859872611465,290
DEEPAKNTR.NS,DEEPAK NITRITE LTD,Basic Materials,India,False,32.23684910046424,33.83317929507297,40.41229279002934,41.18869394318632,40.85870566495362,34.199916905335925,55.67575283226223,55.767000583838254,25.615152531009052,16.047055764981152,28.62349610757254,25.14649681528662,16.050955414012737,27.385350318471335,291
ESTC,Elastic N.V.,Technology,US,False,41.61111062953445,29.90457406243346,41.135166374752124,52.10697785978138,39.44005313540046,60.8483911948548,41.04971585139363,45.65751544849467,24.954743546765002,24.860262576368132,26.450813871196036,24.61464968152866,24.72611464968153,25.621019108280255,292
MARA,"MARA Holdings, Inc.",Financial Services,US,False,39.934256510500234,16.257969727183095,48.44288982869804,37.22797633053806,51.0294210726029,72.3327434998553,25.183401365442858,26.34685275127306,24.884344619510557,22.908813206811388,26.190728945506013,26.140127388535035,23.45063694267516,28.571656050955415,293
WOR,"Worthington Enterprises, Inc.",Industrials,US,False,33.81976259470777,37.122829834874345,39.72187670064132,24.462946422034495,35.66099552652699,57.54157863733628,48.53012440071422,61.870325199145725,24.703318806570568,16.528012478876903,28.34748761500354,24.152866242038215,16.471337579617835,26.882165605095544,294
STEP,StepStone Group Inc.,Financial Services,US,False,44.19511881075307,22.588373291557655,38.360214323594775,49.40643660465166,34.004207051950374,64.06767653764189,51.47226752264932,24.866622484284115,24.156889037881328,27.525022747952686,23.874734607218688,23.442675159235673,27.171974522292995,22.474522292993633,295
SAPPHIRE.NS,SAPPHIRE FOODS INDIA LTD,Consumer Cyclical,India,False,41.4167290212783,33.77620972797164,35.79411359698978,27.788301814941168,41.774285734309686,43.943087526378456,54.11199957221541,36.17766164781742,23.21488434461951,21.275835174834267,23.995046001415425,22.340764331210192,20.964968152866245,22.168789808917197,296
IONS,"Ionis Pharmaceuticals, Inc.",Healthcare,US,False,39.82123642649436,18.707376146742128,51.127750428277885,21.595113629448417,56.65576864421276,45.15359237945461,23.527260163337964,49.45963988056387,23.05732484076433,19.97270245677889,24.355980184005656,25.041401273885352,20.828025477707005,28.19426751592357,297
AVTR,"Avantor, Inc.",Healthcare,US,False,46.709060469167035,28.600524064334785,53.91247193285053,50.022834899210906,30.52795846373482,73.23039524136793,19.68207884223669,31.18471788403256,22.990278243379144,32.98778109970104,19.922151450813875,25.359872611464972,33.73566878980892,24.96815286624204,298
SHAK,"Shake Shack, Inc.",Consumer Cyclical,US,False,29.654055096519258,29.559326479199854,41.57441242402911,29.16231109468271,47.939566343278166,29.131653754838457,62.6211628551882,37.9899964337898,22.393563526651025,11.793188613024828,26.111111111111114,22.261146496815286,11.952229299363056,25.47452229299363,299
AAON,"AAON, Inc.",Industrials,US,False,35.597198486185846,31.301710821034366,39.468214747012695,19.607402286295503,36.31523525284911,35.29775890214826,65.02141656824378,42.33430678430667,22.252765672142143,14.600935915767582,23.973814578910122,21.777070063694268,14.563694267515924,22.85031847133758,300
FROG,JFrog Ltd.,Technology,US,False,33.01967826758428,24.42532935862024,43.28254415826618,38.76493671230552,39.876862442569504,42.09426642497135,46.34012064520653,69.24566470720497,20.97888032182367,14.300337969582737,23.19709837225761,21.235668789808923,14.536624203821656,23.488853503184718,301
IART,Integra LifeSciences Holdings C,Healthcare,US,False,47.487887036139824,24.65573876387383,34.03077734043509,33.11391456736975,25.1308498629851,76.45779512764778,29.575604473850966,21.947277608791115,20.955414012738856,32.37033666969973,16.50743099787686,20.066878980891723,31.78662420382166,15.17515923566879,302
RPD,"Rapid7, Inc.",Technology,US,False,39.59997022000215,33.45094207380539,31.396749392704148,32.7743840022911,16.304572490037792,80.07831225180252,56.024795425688595,21.426237810702442,20.841434797184043,16.813986741193297,24.63198867657466,19.84713375796179,16.496815286624205,22.264331210191084,303
GLOB,Globant S.A.,Technology,US,False,39.02781733907996,36.50842089268953,37.326719812962594,31.766711776343023,29.727114920572472,79.23717049684925,24.79494679254511,43.47615295138671,20.010056989607776,18.456713895749385,22.025831564048126,19.359872611464965,18.227707006369428,20.523885350318473,304
CFLT,"Confluent, Inc.",Technology,US,False,29.26067685303787,22.347416676557938,58.18251543511093,35.98993401044645,44.17148586793049,43.101171335287,38.21249872771919,75.54902352444016,19.902782433791486,12.85584297413233,22.49823071479123,22.96815286624204,14.222929936305732,28.36942675159236,305
PCVX,"Vaxcyte, Inc.",Healthcare,US,False,31.83552714260404,25.632952707069773,41.92869642353686,26.951983145147484,41.34855262557256,65.68331422143748,39.67381547899402,66.43801036009722,19.681528662420384,13.07682308592227,23.312101910828023,19.780254777070066,13.2484076433121,23.146496815286625,306
TENB,"Tenable Holdings, Inc.",Technology,US,False,40.476201524682324,27.6880241440215,42.65064469612961,53.289136861858346,37.515001059013166,58.39103887749934,36.34087742476397,24.75036832863632,19.433456252095205,19.842714155725986,20.866949752300073,19.67197452229299,19.92993630573249,21.200636942675157,307
AZTA,"Azenta, Inc.",Healthcare,US,False,36.923584755501224,31.74253813259272,32.72172020322981,32.46348737700556,33.69599542926288,64.21281425988857,37.22391814864145,50.891230509577774,17.733825008380826,14.68542831145197,20.725406935598016,16.926751592356688,14.423566878980894,18.812101910828027,308
HLX,"Helix Energy Solutions Group, I",Energy,US,False,31.46684989950169,30.07782842096031,47.19612894569149,31.528764497483635,42.20065150668395,50.99955821730289,34.04384953673604,43.6957436284095,15.900100569896077,10.319446249837515,19.187898089171977,17.286624203821656,10.985668789808917,21.632165605095544,309
VRNS,"Varonis Systems, Inc.",Technology,US,False,36.492260884508774,19.568995749264708,41.392779637278515,45.867559861774346,26.47771401227136,51.54345304190568,33.560546994243026,58.028293097241715,15.558162923231643,13.886000259976603,17.10544939844303,15.7515923566879,13.996815286624203,17.337579617834393,310
TROX,Tronox Holdings plc,Basic Materials,US,False,34.68593435984898,23.592639800975498,48.34852915025118,28.06113750437128,37.10788749510286,66.49750356015161,42.91828355191967,22.34911837710107,14.361381159906136,11.010009099181072,17.229299363057322,16.11146496815287,11.77707006369427,20.44267515923567,311
OMCL,"Omnicell, Inc.",Healthcare,US,False,39.459543840067646,27.13439445113102,35.435233091505175,30.03845968647337,38.76492536029998,52.23542690464709,37.94634024644712,29.676865137213507,14.220583305397252,13.434290913817758,15.481245576786977,13.748407643312103,13.261146496815288,14.410828025477707,312
FOXF,Fox Factory Holding Corp.,Consumer Cyclical,US,False,33.995676746633364,20.89390066153845,33.06869307256241,30.489148982067636,30.83005692574176,71.82505283631224,31.054780946593812,33.71869000988768,10.878310425745893,9.588262056414923,13.458952583156405,10.429936305732484,9.434713375796179,12.304140127388536,313
NEOG,Neogen Corporation,Healthcare,US,False,33.72359736530418,20.964113117486676,45.501955451596714,22.944983681091518,39.43660149921869,53.041385689609726,30.287938104598243,33.30360754096594,9.195440831377807,7.367086962173404,11.291578202406228,10.53503184713376,7.939490445859872,13.761146496815288,314
